,Tm,Lg,Fld%,Rdrs,Season,RAA,WAA,RAR,WAR,Salary,Acquired,BA,OBP,SLG,OPS,OPS+,Bat,Pos_C,Pos_1B,Pos_2B,Pos_3B,Pos_SS,Pos_OF,Num_Pos,R/AB,2B/AB,3B/AB,HR/AB,RBI/AB,BB/PA,SB - CS,BB - SO,E/Def-Inn,DP/Def-Inn,cluster
462,CLE,AL,0.976,0,2011,23,2.4,47,4.7,2025000.0,Traded,0.273,0.332,0.46,0.792,121.0,S,0,0,0,0,1,0,1,0.14403973509933773,0.052980132450331126,0.004966887417218543,0.041390728476821195,0.152317880794702,0.06596701649175413,12,-75,0.011310511235107826,0.0588146584225607,1
463,KCR,AL,0.991,-10,2011,20,2.1,44,4.4,1250000.0,Free Agency,0.305,0.339,0.47,0.809,121.0,S,0,0,0,0,0,1,1,0.15501519756838905,0.0668693009118541,0.007598784194528876,0.02735562310030395,0.13221884498480244,0.049575070821529746,10,-59,0.002240143369175627,0.00522700119474313,1
464,DET,AL,0.991,-2,2011,50,5.2,76,7.6,20000000.0,Traded,0.344,0.448,0.586,1.033,179.0,R,0,1,0,0,0,0,1,0.19405594405594406,0.08391608391608392,0.0,0.05244755244755245,0.18356643356643357,0.1569767441860465,1,19,0.009833585476550681,0.08850226928895613,1
465,MULTIPLE,MLB,0.98,-5,2011,-24,-2.6,-7,-0.9,1000000.0,Free Agency,0.238,0.267,0.307,0.573,62.0,R,0,0,1,1,1,0,3,0.08666666666666667,0.035555555555555556,0.0,0.011111111111111112,0.11333333333333333,0.03563941299790356,4,-40,0.010504201680672268,0.06111535523300229,2
466,CIN,NL,0.979,6,2011,7,0.7,15,1.6,1000000.0,Free Agency,0.265,0.33,0.412,0.742,100.0,R,0,1,1,1,0,0,3,0.1346938775510204,0.0326530612244898,0.00816326530612245,0.0326530612244898,0.1346938775510204,0.06521739130434782,-1,-18,0.007676069852235655,0.03646133179811936,3
467,LAA,AL,0.959,5,2011,15,1.6,35,3.5,2000000.0,Traded,0.288,0.366,0.375,0.74,112.0,S,0,0,0,1,0,0,1,0.11368421052631579,0.04842105263157895,0.0,0.01263157894736842,0.0968421052631579,0.10820895522388059,7,10,0.013168290755859891,0.023702923360547804,3
468,MULTIPLE,MLB,0.993,0,2011,-11,-1.1,-1,-0.2,7750000.0,Free Agency,0.203,0.285,0.359,0.643,74.0,R,0,0,0,0,0,1,1,0.11392405063291139,0.04219409282700422,0.0,0.0379746835443038,0.11392405063291139,0.10408921933085502,1,-31,0.0018083182640144665,0.0,2
469,NYY,AL,0.987,2,2011,33,3.4,58,5.8,10000000.0,Amateur Free Agent,0.302,0.349,0.533,0.882,133.0,L,0,0,1,0,0,0,1,0.16693418940609953,0.0738362760834671,0.011235955056179775,0.0449438202247191,0.18940609951845908,0.055800293685756244,6,-58,0.007462686567164179,0.07238805970149254,1
470,SDP,NL,0.987,2,2011,-12,-1.3,-7,-0.9,850000.0,Free Agency,0.194,0.232,0.285,0.517,46.0,R,0,1,1,1,0,0,3,0.05555555555555555,0.027777777777777776,0.0,0.020833333333333332,0.1111111111111111,0.04516129032258064,0,-21,0.010901162790697675,0.03997093023255814,2
471,LAD,NL,0.981,-14,2011,-4,-0.5,12,1.1,2285677.0,Free Agency,0.29,0.359,0.347,0.706,99.0,R,0,0,1,0,1,0,2,0.11504424778761062,0.030973451327433628,0.01327433628318584,0.0,0.03761061946902655,0.09215686274509804,10,-11,0.008538899430740038,0.058823529411764705,2
472,MIN,AL,0.974,-1,2011,2,0.3,16,1.6,865000.0,Traded,0.26,0.322,0.368,0.691,91.0,S,0,0,1,0,1,0,2,0.1609907120743034,0.06501547987616099,0.01238390092879257,0.006191950464396285,0.06501547987616099,0.07671232876712329,11,-17,0.014155192381932826,0.07849697593617296,2
473,CHW,AL,0.992,-3,2011,0,0.0,2,0.2,1200000.0,Free Agency,0.235,0.307,0.456,0.763,101.0,R,1,0,0,0,0,0,1,0.08823529411764706,0.04411764705882353,0.0,0.058823529411764705,0.14705882352941177,0.09333333333333334,0,-16,0.005743825387708214,0.0,3
474,CHC,NL,0.961,-8,2011,11,1.2,32,3.2,440000.0,Amateur Free Agent,0.307,0.341,0.432,0.773,111.0,R,0,0,0,0,1,0,1,0.13501483679525222,0.05341246290801187,0.013353115727002967,0.01483679525222552,0.09792284866468842,0.04895104895104895,13,-61,0.02074095265341153,0.05864683164068087,3
475,PIT,NL,0.978,6,2011,-2,-0.3,12,1.1,1850000.0,Traded,0.249,0.297,0.339,0.636,79.0,R,0,0,1,0,1,0,2,0.10411622276029056,0.06053268765133172,0.007263922518159807,0.004842615012106538,0.0774818401937046,0.06607929515418502,-3,-63,0.012274572750448494,0.06798224907940704,2
476,NYY,AL,0.98,2,2011,3,0.3,8,0.8,455700.0,Amateur Free Agent,0.266,0.324,0.395,0.719,92.0,R,1,0,1,1,0,0,3,0.13709677419354838,0.03225806451612903,0.0,0.03225806451612903,0.1774193548387097,0.06569343065693431,3,-20,0.01874414245548266,0.0031240237425804434,3
477,NYY,AL,1.0,3,2011,-2,-0.2,4,0.4,1500000.0,Free Agency,0.263,0.32,0.356,0.676,82.0,L,0,1,0,1,0,0,2,0.1,0.04375,0.00625,0.0125,0.1625,0.08,0,-20,0.0,0.028019925280199254,2
478,CLE,AL,0.978,4,2011,3,0.3,16,1.6,3975000.0,Traded,0.259,0.344,0.39,0.733,107.0,L,0,0,0,0,0,1,1,0.1182108626198083,0.03514376996805112,0.009584664536741214,0.025559105431309903,0.11501597444089456,0.1005586592178771,7,-42,0.005441436539246361,0.0027207182696231806,3
479,FLA,NL,1.0,-24,2011,-19,-2.1,-11,-1.3,490000.0,Amateur Draft,0.23,0.296,0.368,0.664,81.0,L,0,0,0,0,0,1,1,0.12267657992565056,0.07434944237918216,0.0037174721189591076,0.01858736059479554,0.08178438661710037,0.0738255033557047,1,-27,0.0,0.0017602534765006161,2
480,CHC,NL,0.992,8,2011,-16,-1.8,-9,-1.2,440000.0,Amateur Draft,0.15,0.204,0.306,0.509,38.0,L,0,1,0,0,0,1,2,0.0825242718446602,0.038834951456310676,0.014563106796116505,0.02912621359223301,0.0970873786407767,0.06306306306306306,0,-44,0.0022366360993066425,0.004473272198613285,2
481,LAA,AL,0.983,0,2011,-2,-0.2,5,0.5,414000.0,Amateur Draft,0.209,0.282,0.356,0.638,81.0,S,1,0,0,0,0,0,1,0.07909604519774012,0.04519774011299435,0.0,0.03389830508474576,0.10734463276836158,0.08629441624365482,0,-20,0.013333333333333334,0.011111111111111112,2
482,ATL,NL,0.977,1,2011,1,0.1,5,0.5,427250.0,Free Agency,0.223,0.325,0.388,0.713,95.0,S,0,1,1,1,0,0,3,0.10679611650485436,0.04854368932038835,0.0,0.038834951456310676,0.1262135922330097,0.12295081967213115,2,-26,0.009708737864077669,0.038834951456310676,2
483,WSN,NL,0.972,2,2011,-5,-0.6,0,-0.1,900000.0,Free Agency,0.224,0.287,0.276,0.562,56.0,L,0,1,1,1,1,0,4,0.07692307692307693,0.038461538461538464,0.00641025641025641,0.0,0.038461538461538464,0.06976744186046512,2,-11,0.01238390092879257,0.05263157894736842,2
484,MIL,NL,0.985,7,2011,-3,-0.4,3,0.2,1400000.0,Free Agency,0.178,0.28,0.223,0.503,39.0,L,0,0,1,1,1,1,4,0.12101910828025478,0.012738853503184714,0.006369426751592357,0.006369426751592357,0.05732484076433121,0.10695187165775401,1,-1,0.006345177664974619,0.050761421319796954,0
485,FLA,NL,1.0,10,2011,0,0.0,2,0.2,414000.0,Amateur Draft,0.135,0.224,0.212,0.436,21.0,L,0,0,0,0,0,1,1,0.09615384615384616,0.019230769230769232,0.0,0.019230769230769232,0.07692307692307693,0.10344827586206896,0,-15,0.0,0.01218026796589525,0
486,STL,NL,1.0,7,2011,16,1.7,23,2.4,414000.0,Amateur Draft,0.315,0.362,0.555,0.917,151.0,R,0,1,1,1,0,1,4,0.165,0.075,0.0,0.055,0.2,0.0684931506849315,5,-25,0.0,0.002623294858342078,1
487,BOS,AL,0.987,-2,2011,-16,-1.7,4,0.3,14857142.0,Free Agency,0.255,0.289,0.405,0.694,85.0,L,0,0,0,0,0,1,1,0.12845849802371542,0.05731225296442688,0.01383399209486166,0.021739130434782608,0.11067193675889328,0.04267161410018553,12,-81,0.0027319916218923597,0.0,2
488,OAK,AL,0.997,-2,2011,4,0.5,26,2.5,5750000.0,Free Agency,0.264,0.314,0.379,0.693,91.0,S,0,0,0,0,0,1,1,0.12994350282485875,0.05084745762711865,0.009416195856873822,0.015065913370998116,0.1016949152542373,0.07032590051457976,40,-24,0.0008817564588660613,0.0008817564588660613,3
489,CLE,AL,1.0,0,2011,-2,-0.2,0,0.0,435700.0,Amateur Draft,0.214,0.313,0.25,0.563,62.0,S,0,0,0,0,0,1,1,0.21428571428571427,0.03571428571428571,0.0,0.0,0.07142857142857142,0.125,3,-5,0.0,0.0,2
490,TEX,AL,0.977,-8,2011,-4,-0.4,15,1.5,3650000.0,Traded,0.263,0.312,0.509,0.821,113.0,R,0,0,0,0,0,1,1,0.13473684210526315,0.05894736842105263,0.002105263157894737,0.061052631578947365,0.1831578947368421,0.06432748538011696,4,-83,0.006010819475055099,0.0010018032458425164,3
491,TBR,AL,1.0,-6,2011,2,0.2,25,2.5,5250000.0,Free Agency,0.261,0.326,0.418,0.743,109.0,L,0,1,0,0,0,1,2,0.13573883161512026,0.04982817869415808,0.012027491408934709,0.027491408934707903,0.1254295532646048,0.07882534775888717,13,-41,0.0,0.0,3
492,NYM,NL,0.997,1,2011,7,0.8,12,1.2,432000.0,Amateur Draft,0.302,0.383,0.543,0.925,156.0,L,0,1,0,0,0,0,1,0.15503875968992248,0.06201550387596899,0.007751937984496124,0.05426356589147287,0.1937984496124031,0.11409395973154363,0,-14,0.0031545741324921135,0.0694006309148265,3
493,TOR,AL,0.99,-16,2011,-19,-2.0,-7,-0.8,2500000.0,Traded,0.238,0.273,0.35,0.623,67.0,R,0,0,0,0,0,1,1,0.1375,0.065625,0.01875,0.003125,0.090625,0.04437869822485207,23,-48,0.0026666666666666666,0.0,2
494,LAD,NL,0.971,-3,2011,-6,-0.7,-5,-0.6,414000.0,Amateur Draft,0.188,0.235,0.188,0.423,21.0,R,0,0,1,0,0,0,1,0.0625,0.0,0.0,0.0,0.03125,0.05714285714285714,0,-9,0.01607717041800643,0.03215434083601286,0
495,OAK,AL,0.984,0,2011,-7,-0.7,12,1.1,6000000.0,Traded,0.24,0.323,0.376,0.698,93.0,L,0,0,0,0,0,1,1,0.13574660633484162,0.04524886877828054,0.011312217194570135,0.02262443438914027,0.10407239819004525,0.08893280632411067,1,-41,0.0037911098474078288,0.0009477774618519572,2
496,SDP,NL,0.982,10,2011,1,0.0,11,1.1,800000.0,Free Agency,0.277,0.337,0.381,0.718,104.0,R,0,0,0,0,0,1,1,0.1237785016286645,0.04234527687296417,0.006514657980456026,0.016286644951140065,0.06188925081433225,0.08235294117647059,5,-21,0.004544765944553855,0.0030298439630359036,2
497,SFG,NL,0.972,0,2011,-1,-0.2,2,0.1,6000000.0,Free Agency,0.279,0.351,0.302,0.653,89.0,R,0,1,1,1,0,0,3,0.10465116279069768,0.023255813953488372,0.0,0.0,0.13953488372093023,0.08247422680412371,0,-10,0.01257071024512885,0.03142677561282212,2
498,STL,NL,0.973,-7,2011,-4,-0.5,8,0.7,414000.0,Amateur Draft,0.264,0.334,0.353,0.687,92.0,L,0,0,1,1,1,0,3,0.10736196319018405,0.06134969325153374,0.009202453987730062,0.003067484662576687,0.08588957055214724,0.088,0,-32,0.00946521533364884,0.03904401325130147,2
499,WSN,NL,0.966,-4,2011,-5,-0.6,15,1.4,441500.0,Amateur Draft,0.253,0.298,0.358,0.656,80.0,R,0,0,0,0,1,0,1,0.1113013698630137,0.046232876712328765,0.008561643835616438,0.0136986301369863,0.0839041095890411,0.054773082942097026,15,-104,0.017461281506225324,0.06453082295778925,2
500,CHC,NL,0.952,-4,2011,-5,-0.6,2,0.1,460000.0,Traded,0.265,0.305,0.413,0.718,95.0,L,0,0,1,1,0,1,3,0.09130434782608696,0.04782608695652174,0.017391304347826087,0.021739130434782608,0.11304347826086956,0.04938271604938271,1,-19,0.01943364797334814,0.03331482509716824,2
501,MULTIPLE,NL,0.976,-4,2011,-14,-1.6,-6,-0.8,2125000.0,Traded,0.263,0.302,0.323,0.625,76.0,R,0,0,0,0,0,1,1,0.06374501992031872,0.05179282868525897,0.00398406374501992,0.0,0.0796812749003984,0.04477611940298507,3,-40,0.0045444217223358325,0.0,2
502,FLA,NL,0.952,-10,2011,-15,-1.7,-1,-0.3,600000.0,Free Agency,0.275,0.311,0.389,0.701,91.0,L,0,1,0,1,0,1,3,0.09245742092457421,0.05596107055961071,0.0,0.019464720194647202,0.1192214111922141,0.05011389521640091,0,-61,0.013142174432497013,0.011947431302270013,2
503,CLE,AL,0.972,0,2011,5,0.5,10,1.1,423200.0,Traded,0.318,0.364,0.402,0.765,116.0,R,0,0,1,1,1,0,3,0.09848484848484848,0.045454545454545456,0.007575757575757576,0.007575757575757576,0.06060606060606061,0.04895104895104895,1,-28,0.013157894736842105,0.05263157894736842,2
504,PIT,NL,0.983,-16,2011,4,0.4,11,1.1,5200000.0,Amateur Draft,0.303,0.353,0.477,0.83,131.0,S,1,0,0,0,0,0,1,0.0779816513761468,0.05504587155963303,0.0045871559633027525,0.03669724770642202,0.13761467889908258,0.06779661016949153,-1,-19,0.013012361743656473,0.002168726957276079,3
505,HOU,NL,0.963,-6,2011,6,0.6,13,1.3,421000.0,Waivers,0.276,0.347,0.518,0.864,137.0,R,0,1,1,1,1,1,5,0.1457286432160804,0.09045226130653267,0.0,0.05025125628140704,0.20603015075376885,0.07657657657657657,0,-30,0.01643835616438356,0.04657534246575343,3
506,BOS,AL,1.0,-6,2011,-19,-2.0,-8,-0.9,14000000.0,Free Agency,0.222,0.315,0.302,0.617,68.0,L,0,0,0,0,0,1,1,0.09274193548387097,0.024193548387096774,0.004032258064516129,0.016129032258064516,0.08870967741935484,0.11538461538461539,-1,-25,0.0,0.0,2
507,ARI,NL,0.98,3,2011,7,0.8,18,1.9,4650000.0,Amateur Draft,0.252,0.317,0.396,0.713,93.0,L,0,0,0,0,1,0,1,0.13707165109034267,0.06542056074766354,0.01557632398753894,0.01557632398753894,0.14018691588785046,0.0847457627118644,0,-44,0.009574613595951307,0.06565449322938038,3
508,NYM,NL,0.993,-18,2011,1,0.1,12,1.1,414000.0,Amateur Draft,0.292,0.37,0.482,0.852,137.0,L,0,1,0,0,0,1,2,0.12624584717607973,0.06976744186046512,0.009966777408637873,0.03322259136212625,0.16611295681063123,0.09510086455331412,1,-24,0.004365541327124563,0.043655413271245634,3
509,CLE,AL,0.982,-9,2011,-3,-0.3,6,0.6,500000.0,Free Agency,0.26,0.324,0.484,0.808,125.0,R,0,1,0,0,0,1,2,0.13004484304932734,0.07623318385650224,0.0,0.04932735426008968,0.21076233183856502,0.07692307692307693,-1,-37,0.006211180124223602,0.012422360248447204,3
510,CHW,AL,0.986,-2,2011,-44,-4.7,-25,-2.9,12000000.0,Free Agency,0.159,0.292,0.277,0.569,54.0,L,0,1,0,0,0,1,2,0.08674698795180723,0.03855421686746988,0.0,0.02650602409638554,0.10120481927710843,0.15120967741935484,-1,-102,0.01341381623071764,0.07042253521126761,2
511,KCR,AL,1.0,8,2011,3,0.3,5,0.5,414000.0,Amateur Draft,0.205,0.308,0.227,0.535,51.0,L,0,0,0,0,0,1,1,0.18181818181818182,0.022727272727272728,0.0,0.0,0.06818181818181818,0.1320754716981132,10,-7,0.0,0.0,2
512,LAD,NL,1.0,-4,2011,2,0.2,5,0.5,421000.0,Amateur Draft,0.271,0.392,0.376,0.769,117.0,R,1,0,0,0,0,0,1,0.09411764705882353,0.011764705882352941,0.011764705882352941,0.023529411764705882,0.12941176470588237,0.13592233009708737,-1,-2,0.0,0.009041591320072333,3
513,MULTIPLE,MLB,0.995,18,2011,3,0.4,21,2.1,6000000.0,Traded,0.248,0.288,0.346,0.634,68.0,R,0,1,1,0,0,0,2,0.11458333333333333,0.05,0.0020833333333333333,0.014583333333333334,0.08541666666666667,0.04238921001926782,9,-53,0.0028060985875970443,0.08792442241137406,2
514,BOS,AL,1.0,18,2011,58,6.0,83,8.3,2400000.0,Amateur Draft,0.321,0.376,0.552,0.928,146.0,L,0,0,0,0,0,1,1,0.1803030303030303,0.0696969696969697,0.007575757575757576,0.048484848484848485,0.1590909090909091,0.07103825136612021,24,-46,0.0,0.002208968411751712,1
515,NYM,NL,1.0,-3,2011,-8,-0.9,-7,-0.7,414000.0,Rule 5 Draft,0.162,0.262,0.162,0.424,23.0,R,0,0,1,0,0,0,1,0.05405405405405406,0.0,0.0,0.0,0.02702702702702703,0.09523809523809523,0,-5,0.0,0.060168471720818295,0
516,TOR,AL,0.957,-7,2011,-9,-1.0,11,1.0,2500000.0,Free Agency,0.272,0.334,0.453,0.787,111.0,R,0,1,0,1,0,0,2,0.14553014553014554,0.07484407484407485,0.0,0.035343035343035345,0.11434511434511435,0.08113207547169811,6,-34,0.025850926324859975,0.03877638948728996,3
517,KCR,AL,0.98,10,2011,4,0.5,27,2.7,428000.0,Traded,0.254,0.29,0.343,0.633,74.0,R,0,0,0,0,1,0,1,0.1259124087591241,0.03832116788321168,0.014598540145985401,0.0072992700729927005,0.08394160583941605,0.04180602006688963,17,-48,0.010813928339701536,0.07065099848605004,2
518,TOR,AL,0.974,8,2011,27,2.8,48,4.8,2900000.0,Traded,0.29,0.369,0.413,0.782,112.0,R,0,0,0,0,1,0,1,0.15009746588693956,0.04678362573099415,0.005847953216374269,0.021442495126705652,0.0935672514619883,0.10338983050847457,0,-9,0.012488849241748439,0.06512042818911686,1
519,WSN,NL,0.982,6,2011,8,0.9,29,2.9,415000.0,Amateur Draft,0.236,0.323,0.414,0.737,102.0,S,0,0,1,0,0,0,1,0.1256544502617801,0.0506108202443281,0.008726003490401396,0.03664921465968586,0.11518324607329843,0.08662613981762918,11,-109,0.010050251256281407,0.07250538406317301,3
520,LAD,NL,1.0,2,2011,4,0.4,21,2.1,9500000.0,Traded,0.292,0.368,0.421,0.789,121.0,L,0,0,0,0,0,1,1,0.1375770020533881,0.061601642710472276,0.0,0.022587268993839837,0.1273100616016427,0.10526315789473684,-1,-45,0.0,0.0,3
521,CLE,AL,0.937,0,2011,-5,-0.5,-2,-0.2,700000.0,Free Agency,0.217,0.277,0.233,0.51,47.0,R,0,0,1,1,1,0,3,0.15,0.016666666666666666,0.0,0.0,0.016666666666666666,0.07462686567164178,1,-9,0.024096385542168676,0.05421686746987952,2
522,MIL,NL,0.99,-10,2011,23,2.4,44,4.5,15500000.0,Amateur Draft,0.299,0.415,0.566,0.981,164.0,L,0,1,0,0,0,0,1,0.16695957820738136,0.0632688927943761,0.0017574692442882249,0.06678383128295255,0.210896309314587,0.1546242774566474,0,1,0.010758858126524171,0.08105006455314875,1
523,SEA,AL,0.941,-1,2011,-19,-2.1,-8,-0.9,9500000.0,Free Agency,0.188,0.241,0.243,0.484,40.0,S,0,0,0,1,0,1,2,0.08333333333333333,0.03819444444444445,0.003472222222222222,0.003472222222222222,0.052083333333333336,0.0670926517571885,5,-21,0.016006984866123397,0.016006984866123397,0
524,WSN,NL,0.993,2,2011,-4,-0.5,-2,-0.2,750000.0,Rule 5 Draft,0.209,0.253,0.314,0.567,55.0,R,1,0,0,0,0,0,1,0.05813953488372093,0.06976744186046512,0.0,0.011627906976744186,0.023255813953488372,0.054945054945054944,0,-22,0.0051813471502590676,0.0,2
525,SFG,NL,0.967,-4,2011,-4,-0.4,4,0.3,1050000.0,Traded,0.227,0.304,0.377,0.681,93.0,L,0,0,1,1,1,0,3,0.1,0.06818181818181818,0.013636363636363636,0.01818181818181818,0.09545454545454546,0.0992063492063492,4,-23,0.014919011082693948,0.05541346973572037,2
526,COL,NL,0.975,-10,2011,7,0.7,23,2.3,424000.0,Amateur Draft,0.266,0.363,0.432,0.796,103.0,S,0,0,0,0,0,1,1,0.17463617463617465,0.07276507276507277,0.031185031185031187,0.010395010395010396,0.09355509355509356,0.12078152753108348,3,-62,0.007461294534601753,0.0018653236336504382,3
527,BAL,AL,1.0,-5,2011,-4,-0.4,-1,-0.2,424000.0,Traded,0.246,0.313,0.443,0.756,104.0,R,1,1,0,0,0,1,3,0.13114754098360656,0.06557377049180328,0.01639344262295082,0.03278688524590164,0.09836065573770492,0.05970149253731343,0,-4,0.0,0.02379064234734338,2
528,PHI,NL,0.973,-16,2011,-15,-1.7,-6,-0.8,1175000.0,Traded,0.244,0.34,0.364,0.704,94.0,R,0,0,0,0,0,1,1,0.096,0.04,0.004,0.024,0.136,0.11262798634812286,0,-9,0.005415162454873646,0.0,2
529,CIN,NL,0.962,0,2011,0,-0.1,3,0.2,414000.0,Amateur Free Agent,0.258,0.289,0.452,0.74,97.0,L,0,0,0,1,0,0,1,0.10752688172043011,0.07526881720430108,0.010752688172043012,0.03225806451612903,0.16129032258064516,0.041237113402061855,1,-20,0.010741138560687433,0.0053705692803437165,3
530,KCR,AL,0.986,4,2011,8,0.9,32,3.2,2500000.0,Free Agency,0.285,0.329,0.476,0.805,119.0,R,0,0,0,0,0,1,1,0.1281198003327787,0.07820299500831947,0.0066555740432612314,0.033277870216306155,0.1447587354409318,0.056402439024390245,12,-86,0.0036982248520710057,0.0029585798816568047,3
531,ATL,NL,0.996,-2,2011,-4,-0.4,16,1.5,414000.0,Amateur Draft,0.282,0.346,0.448,0.795,116.0,L,0,1,0,0,0,0,1,0.11733800350262696,0.05604203152364273,0.0,0.03677758318739054,0.1330998248686515,0.08346456692913386,0,-89,0.004379242391066346,0.07736661557550545,3
532,STL,NL,0.943,0,2011,7,0.7,18,1.8,416000.0,Traded,0.297,0.35,0.441,0.791,119.0,R,0,1,0,1,0,0,2,0.12312312312312312,0.04804804804804805,0.003003003003003003,0.03003003003003003,0.16516516516516516,0.06611570247933884,1,-51,0.01744186046511628,0.036337209302325583,3
533,MULTIPLE,MLB,0.987,-4,2011,-12,-1.3,8,0.7,14500000.0,Free Agency,0.262,0.342,0.37,0.712,98.0,L,0,0,0,0,0,1,1,0.11132075471698114,0.0509433962264151,0.005660377358490566,0.01509433962264151,0.0660377358490566,0.1011608623548922,-2,-49,0.0034331817011415333,0.0017165908505707666,2
534,TBR,AL,0.985,22,2011,8,0.9,21,2.1,418300.0,Traded,0.24,0.313,0.36,0.673,91.0,L,0,0,0,0,0,1,1,0.1331168831168831,0.05844155844155844,0.016233766233766232,0.00974025974025974,0.08766233766233766,0.09248554913294797,12,-17,0.004398182084738308,0.0,3
535,MULTIPLE,NL,0.964,-4,2011,-4,-0.5,7,0.7,13000000.0,Free Agency,0.231,0.298,0.348,0.646,80.0,S,0,0,0,0,1,0,1,0.13213213213213212,0.04504504504504504,0.0,0.024024024024024024,0.08408408408408409,0.07588075880758807,4,-11,0.019278435692646652,0.07435968052877995,2
536,NYY,AL,0.985,46,2011,18,2.0,40,4.1,529500.0,Amateur Draft,0.259,0.345,0.369,0.713,92.0,L,0,0,0,0,0,1,1,0.17058823529411765,0.03725490196078431,0.01568627450980392,0.013725490196078431,0.07058823529411765,0.10204081632653061,36,-33,0.003996802557953637,0.002398081534772182,1
537,KCR,AL,0.986,-1,2011,-10,-1.0,6,0.5,443000.0,Traded,0.255,0.313,0.287,0.6,68.0,L,0,0,1,0,1,0,2,0.13157894736842105,0.015789473684210527,0.007894736842105263,0.0,0.06842105263157895,0.06993006993006994,14,-15,0.007607868709922834,0.07716552548636017,2
538,COL,NL,0.995,0,2011,6,0.6,10,1.1,1000000.0,Free Agency,0.26,0.355,0.603,0.958,140.0,L,0,1,0,0,0,0,1,0.15267175572519084,0.04580152671755725,0.0,0.09923664122137404,0.24427480916030533,0.1118421052631579,0,-28,0.0058823529411764705,0.07647058823529412,3
539,LAD,NL,1.0,-4,2011,-3,-0.4,-1,-0.2,650000.0,Free Agency,0.255,0.323,0.345,0.668,88.0,L,0,0,0,0,0,1,1,0.09090909090909091,0.03636363636363636,0.0,0.01818181818181818,0.09090909090909091,0.08064516129032258,0,-9,0.0,0.0,2
540,LAD,NL,1.0,0,2011,0,0.0,0,0.0,425000.0,Free Agency,0.143,0.143,0.143,0.286,-19.0,S,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,-3,0.0,0.0,0
541,PHI,NL,0.987,1,2011,-6,-0.7,-2,-0.3,1600000.0,Free Agency,0.257,0.276,0.327,0.603,65.0,L,0,1,0,0,0,1,2,0.02654867256637168,0.07079646017699115,0.0,0.0,0.07079646017699115,0.025423728813559324,0,-20,0.011764705882352941,0.08235294117647059,2
542,MULTIPLE,NL,0.985,-4,2011,-8,-0.9,4,0.2,1750000.0,Free Agency,0.209,0.325,0.389,0.714,94.0,R,0,0,0,0,0,1,1,0.13183279742765272,0.03858520900321544,0.003215434083601286,0.04501607717041801,0.1382636655948553,0.12903225806451613,4,-57,0.003337783711615487,0.0,3
543,MIL,NL,1.0,32,2011,13,1.5,22,2.3,1500000.0,Traded,0.225,0.276,0.403,0.679,82.0,R,0,0,0,0,0,1,1,0.16017316017316016,0.047619047619047616,0.012987012987012988,0.03463203463203463,0.1038961038961039,0.05813953488372093,14,-49,0.0,0.0017574692442882249,3
544,BOS,AL,0.997,12,2011,43,4.5,68,6.9,6300000.0,Traded,0.338,0.41,0.548,0.957,155.0,L,0,1,0,0,0,1,2,0.17142857142857143,0.07142857142857142,0.004761904761904762,0.04285714285714286,0.18571428571428572,0.1034965034965035,1,-45,0.002929973630237328,0.07764430120128919,1
545,SDP,NL,0.985,1,2011,-8,-1.0,0,-0.1,600000.0,Traded,0.215,0.256,0.283,0.539,53.0,R,0,1,1,1,1,0,4,0.0728744939271255,0.04048582995951417,0.008097165991902834,0.004048582995951417,0.12955465587044535,0.04868913857677903,-1,-24,0.006800408024481468,0.04930295817749065,2
546,ATL,NL,0.981,8,2011,-3,-0.4,15,1.4,2500000.0,Traded,0.241,0.27,0.372,0.642,74.0,R,0,0,0,0,1,0,1,0.10460992907801418,0.047872340425531915,0.0017730496453900709,0.026595744680851064,0.09929078014184398,0.03709949409780776,2,-104,0.00911854103343465,0.06003039513677812,2
547,COL,NL,0.996,16,2011,25,2.6,41,4.3,1428571.0,Traded,0.295,0.363,0.526,0.889,125.0,L,0,0,0,0,0,1,1,0.19126819126819128,0.056133056133056136,0.006237006237006237,0.05405405405405406,0.19126819126819128,0.08856088560885608,15,-57,0.0009423294383716547,0.0018846588767433095,1
